date,product_id,store_id,units_sold,unit_price,total_revenue
2026-07-17,P002,S003,5,25.0,125.0
2026-07-18,P002,S003,6,25.0,150.0
2026-07-19,P002,S003,1,25.0,25.0
2026-07-20,P002,S003,4,25.0,100.0
2026-07-21,P002,S003,4,25.0,100.0
2026-07-22,P002,S003,5,25.0,125.0
2026-07-23,P002,S003,3,25.0,75.0
2026-07-24,P002,S003,1,25.0,25.0
2026-07-25,P002,S003,3,25.0,75.0
2026-07-26,P002,S003,3,25.0,75.0
2026-07-27,P002,S003,6,25.0,150.0
2026-07-28,P002,S003,6,25.0,150.0
2026-07-29,P002,S003,3,25.0,75.0
2026-07-30,P002,S003,3,25.0,75.0
2026-07-31,P002,S003,6,25.0,150.0
2026-08-01,P002,S003,7,25.0,175.0
2026-08-02,P002,S003,2,25.0,50.0
2026-08-03,P002,S003,3,25.0,75.0
2026-08-04,P002,S003,2,25.0,50.0
2026-08-05,P002,S003,3,25.0,75.0
2026-08-06,P002,S003,5,25.0,125.0
2026-08-07,P002,S003,4,25.0,100.0
2026-08-08,P002,S003,7,25.0,175.0
2026-08-09,P002,S003,5,25.0,125.0
2026-08-10,P002,S003,5,25.0,125.0
2026-08-11,P002,S003,3,25.0,75.0
2026-08-12,P002,S003,2,25.0,50.0
2026-08-13,P002,S003,0,25.0,0.0
2026-08-14,P002,S003,4,25.0,100.0
2026-08-15,P002,S003,3,25.0,75.0
2026-08-16,P002,S003,4,25.0,100.0
2026-08-17,P002,S003,2,25.0,50.0
2026-08-18,P002,S003,2,25.0,50.0
2026-08-19,P002,S003,3,25.0,75.0
2026-08-20,P002,S003,2,25.0,50.0
2026-08-21,P002,S003,2,25.0,50.0
2026-08-22,P002,S003,7,25.0,175.0
2026-08-23,P002,S003,4,25.0,100.0
2026-08-24,P002,S003,3,25.0,75.0
2026-08-25,P002,S003,2,25.0,50.0
2026-08-26,P002,S003,2,25.0,50.0
2026-08-27,P002,S003,2,25.0,50.0
2026-08-28,P002,S003,5,25.0,125.0
2026-08-29,P002,S003,4,25.0,100.0
2026-08-30,P002,S003,4,25.0,100.0
2026-08-31,P002,S003,6,25.0,150.0
2026-09-01,P002,S003,4,25.0,100.0
2026-09-02,P002,S003,7,25.0,175.0
2026-09-03,P002,S003,3,25.0,75.0
2026-09-04,P002,S003,1,25.0,25.0
2026-09-05,P002,S003,2,25.0,50.0
2026-06-08,P002,S004,1,25.0,25.0
2026-06-09,P002,S004,4,25.0,100.0
2026-06-10,P002,S004,3,25.0,75.0
2026-06-11,P002,S004,3,25.0,75.0
2026-06-12,P002,S004,0,25.0,0.0
2026-06-13,P002,S004,4,25.0,100.0
2026-06-14,P002,S004,2,25.0,50.0
2026-06-15,P002,S004,4,25.0,100.0
2026-06-16,P002,S004,9,25.0,225.0
2026-06-17,P002,S004,3,25.0,75.0
2026-06-18,P002,S004,4,25.0,100.0
2026-06-19,P002,S004,1,25.0,25.0
2026-06-20,P002,S004,9,25.0,225.0
2026-06-21,P002,S004,8,25.0,200.0
2026-06-22,P002,S004,1,25.0,25.0
2026-06-23,P002,S004,6,25.0,150.0
2026-06-24,P002,S004,6,25.0,150.0
2026-06-25,P002,S004,3,25.0,75.0
2026-06-26,P002,S004,3,25.0,75.0
2026-06-27,P002,S004,6,25.0,150.0
2026-06-28,P002,S004,3,25.0,75.0
2026-06-29,P002,S004,1,25.0,25.0
2026-06-30,P002,S004,4,25.0,100.0
2026-07-01,P002,S004,4,25.0,100.0
2026-07-02,P002,S004,5,25.0,125.0
2026-07-03,P002,S004,1,25.0,25.0
2026-07-04,P002,S004,4,25.0,100.0
2026-07-05,P002,S004,3,25.0,75.0
2026-07-06,P002,S004,5,25.0,125.0
2026-07-07,P002,S004,3,25.0,75.0
2026-07-08,P002,S004,6,25.0,150.0
2026-07-09,P002,S004,2,25.0,50.0
2026-07-10,P002,S004,6,25.0,150.0
2026-07-11,P002,S004,5,25.0,125.0
2026-07-12,P002,S004,4,25.0,100.0
2026-07-13,P002,S004,0,25.0,0.0
2026-07-14,P002,S004,0,25.0,0.0
2026-07-15,P002,S004,5,25.0,125.0
2026-07-16,P002,S004,5,25.0,125.0
2026-07-17,P002,S004,2,25.0,50.0
2026-07-18,P002,S004,6,25.0,150.0
2026-07-19,P002,S004,4,25.0,100.0
2026-07-20,P002,S004,1,25.0,25.0
2026-07-21,P002,S004,3,25.0,75.0
2026-07-22,P002,S004,4,25.0,100.0
2026-07-23,P002,S004,1,25.0,25.0
2026-07-24,P002,S004,2,25.0,50.0
2026-07-25,P002,S004,4,25.0,100.0
2026-07-26,P002,S004,5,25.0,125.0
2026-07-27,P002,S004,5,25.0,125.0
2026-07-28,P002,S004,5,25.0,125.0
2026-07-29,P002,S004,2,25.0,50.0
2026-07-30,P002,S004,3,25.0,75.0
2026-07-31,P002,S004,3,25.0,75.0
2026-08-01,P002,S004,3,25.0,75.0
2026-08-02,P002,S004,6,25.0,150.0
2026-08-03,P002,S004,2,25.0,50.0
2026-08-04,P002,S004,2,25.0,50.0
2026-08-05,P002,S004,3,25.0,75.0
2026-08-06,P002,S004,3,25.0,75.0
2026-08-07,P002,S004,7,25.0,175.0
2026-08-08,P002,S004,4,25.0,100.0
2026-08-09,P002,S004,6,25.0,150.0
2026-08-10,P002,S004,6,25.0,150.0
2026-08-11,P002,S004,5,25.0,125.0
2026-08-12,P002,S004,4,25.0,100.0
2026-08-13,P002,S004,3,25.0,75.0
2026-08-14,P002,S004,3,25.0,75.0
2026-08-15,P002,S004,8,25.0,200.0
2026-08-16,P002,S004,3,25.0,75.0
2026-08-17,P002,S004,4,25.0,100.0
2026-08-18,P002,S004,6,25.0,150.0
2026-08-19,P002,S004,5,25.0,125.0
2026-08-20,P002,S004,4,25.0,100.0
2026-08-21,P002,S004,2,25.0,50.0
2026-08-22,P002,S004,8,25.0,200.0
2026-08-23,P002,S004,4,25.0,100.0
2026-08-24,P002,S004,3,25.0,75.0
2026-08-25,P002,S004,4,25.0,100.0
2026-08-26,P002,S004,1,25.0,25.0
2026-08-27,P002,S004,7,25.0,175.0
2026-08-28,P002,S004,4,25.0,100.0
2026-08-29,P002,S004,5,25.0,125.0
2026-08-30,P002,S004,3,25.0,75.0
2026-08-31,P002,S004,6,25.0,150.0
2026-09-01,P002,S004,6,25.0,150.0
2026-09-02,P002,S004,3,25.0,75.0
2026-09-03,P002,S004,0,25.0,0.0
2026-09-04,P002,S004,3,25.0,75.0
2026-09-05,P002,S004,2,25.0,50.0
2026-06-08,P003,S001,6,180.0,1080.0
2026-06-09,P003,S001,2,180.0,360.0
2026-06-10,P003,S001,4,180.0,720.0
2026-06-11,P003,S001,3,180.0,540.0
2026-06-12,P003,S001,7,180.0,1260.0
2026-06-13,P003,S001,8,180.0,1440.0
2026-06-14,P003,S001,2,180.0,360.0
2026-06-15,P003,S001,6,180.0,1080.0
2026-06-16,P003,S001,2,180.0,360.0
2026-06-17,P003,S001,2,180.0,360.0
2026-06-18,P003,S001,3,180.0,540.0
2026-06-19,P003,S001,3,180.0,540.0
2026-06-20,P003,S001,2,180.0,360.0
2026-06-21,P003,S001,0,180.0,0.0
2026-06-22,P003,S001,1,180.0,180.0
2026-06-23,P003,S001,2,180.0,360.0
2026-06-24,P003,S001,5,180.0,900.0
2026-06-25,P003,S001,2,180.0,360.0
2026-06-26,P003,S001,5,180.0,900.0
2026-06-27,P003,S001,5,180.0,900.0
2026-06-28,P003,S001,5,180.0,900.0
2026-06-29,P003,S001,2,180.0,360.0
2026-06-30,P003,S001,2,180.0,360.0
2026-07-01,P003,S001,2,180.0,360.0
2026-07-02,P003,S001,2,180.0,360.0
2026-07-03,P003,S001,2,180.0,360.0
2026-07-04,P003,S001,6,180.0,1080.0
2026-07-05,P003,S001,7,180.0,1260.0
2026-07-06,P003,S001,2,180.0,360.0
2026-07-07,P003,S001,4,180.0,720.0
2026-07-08,P003,S001,2,180.0,360.0
2026-07-09,P003,S001,6,180.0,1080.0
2026-07-10,P003,S001,7,180.0,1260.0
2026-07-11,P003,S001,6,180.0,1080.0
2026-07-12,P003,S001,2,180.0,360.0
2026-07-13,P003,S001,3,180.0,540.0
2026-07-14,P003,S001,3,180.0,540.0
2026-07-15,P003,S001,4,180.0,720.0
2026-07-16,P003,S001,4,180.0,720.0
2026-07-17,P003,S001,1,180.0,180.0
2026-07-18,P003,S001,3,180.0,540.0
2026-07-19,P003,S001,1,180.0,180.0
2026-07-20,P003,S001,1,180.0,180.0
2026-07-21,P003,S001,4,180.0,720.0
2026-07-22,P003,S001,8,180.0,1440.0
2026-07-23,P003,S001,3,180.0,540.0
2026-07-24,P003,S001,5,180.0,900.0
2026-07-25,P003,S001,2,180.0,360.0
2026-07-26,P003,S001,5,180.0,900.0
2026-07-27,P003,S001,3,180.0,540.0
2026-07-28,P003,S001,6,180.0,1080.0
2026-07-29,P003,S001,1,180.0,180.0
2026-07-30,P003,S001,6,180.0,1080.0
2026-07-31,P003,S001,3,180.0,540.0
2026-08-01,P003,S001,5,180.0,900.0
2026-08-02,P003,S001,6,180.0,1080.0
2026-08-03,P003,S001,7,180.0,1260.0
2026-08-04,P003,S001,5,180.0,900.0
2026-08-05,P003,S001,4,180.0,720.0
2026-08-06,P003,S001,5,180.0,900.0
2026-08-07,P003,S001,4,180.0,720.0
2026-08-08,P003,S001,4,180.0,720.0
2026-08-09,P003,S001,1,180.0,180.0
2026-08-10,P003,S001,4,180.0,720.0
2026-08-11,P003,S001,6,180.0,1080.0
2026-08-12,P003,S001,4,180.0,720.0
2026-08-13,P003,S001,2,180.0,360.0
2026-08-14,P003,S001,1,180.0,180.0
2026-08-15,P003,S001,3,180.0,540.0
2026-08-16,P003,S001,3,180.0,540.0
2026-08-17,P003,S001,3,180.0,540.0
2026-08-18,P003,S001,1,180.0,180.0
2026-08-19,P003,S001,2,180.0,360.0
2026-08-20,P003,S001,6,180.0,1080.0
2026-08-21,P003,S001,5,180.0,900.0
2026-08-22,P003,S001,5,180.0,900.0
2026-08-23,P003,S001,7,180.0,1260.0
2026-08-24,P003,S001,3,180.0,540.0
2026-08-25,P003,S001,2,180.0,360.0
2026-08-26,P003,S001,2,180.0,360.0
2026-08-27,P003,S001,1,180.0,180.0
2026-08-28,P003,S001,2,180.0,360.0
2026-08-29,P003,S001,1,180.0,180.0
2026-08-30,P003,S001,3,180.0,540.0
2026-08-31,P003,S001,3,180.0,540.0
2026-09-01,P003,S001,6,180.0,1080.0
2026-09-02,P003,S001,5,180.0,900.0
2026-09-03,P003,S001,7,180.0,1260.0
2026-09-04,P003,S001,3,180.0,540.0
2026-09-05,P003,S001,5,180.0,900.0
2026-06-08,P003,S002,2,180.0,360.0
2026-06-09,P003,S002,4,180.0,720.0
2026-06-10,P003,S002,3,180.0,540.0
2026-06-11,P003,S002,3,180.0,540.0
2026-06-12,P003,S002,3,180.0,540.0
2026-06-13,P003,S002,2,180.0,360.0
2026-06-14,P003,S002,3,180.0,540.0
2026-06-15,P003,S002,1,180.0,180.0
2026-06-16,P003,S002,2,180.0,360.0
2026-06-17,P003,S002,2,180.0,360.0
2026-06-18,P003,S002,1,180.0,180.0
2026-06-19,P003,S002,2,180.0,360.0
2026-06-20,P003,S002,1,180.0,180.0
2026-06-21,P003,S002,4,180.0,720.0
2026-06-22,P003,S002,4,180.0,720.0
2026-06-23,P003,S002,0,180.0,0.0
2026-06-24,P003,S002,2,180.0,360.0
2026-06-25,P003,S002,1,180.0,180.0
2026-06-26,P003,S002,3,180.0,540.0
2026-06-27,P003,S002,1,180.0,180.0
2026-06-28,P003,S002,4,180.0,720.0
2026-06-29,P003,S002,4,180.0,720.0
2026-06-30,P003,S002,1,180.0,180.0
2026-07-01,P003,S002,1,180.0,180.0
2026-07-02,P003,S002,3,180.0,540.0
2026-07-03,P003,S002,6,180.0,1080.0
2026-07-04,P003,S002,2,180.0,360.0
2026-07-05,P003,S002,3,180.0,540.0
2026-07-06,P003,S002,2,180.0,360.0
2026-07-07,P003,S002,2,180.0,360.0
2026-07-08,P003,S002,2,180.0,360.0
2026-07-09,P003,S002,3,180.0,540.0
2026-07-10,P003,S002,1,180.0,180.0
2026-07-11,P003,S002,2,180.0,360.0
2026-07-12,P003,S002,3,180.0,540.0
2026-07-13,P003,S002,1,180.0,180.0
2026-07-14,P003,S002,2,180.0,360.0
2026-07-15,P003,S002,2,180.0,360.0
2026-07-16,P003,S002,1,180.0,180.0
2026-07-17,P003,S002,1,180.0,180.0
2026-07-18,P003,S002,6,180.0,1080.0
2026-07-19,P003,S002,6,180.0,1080.0
2026-07-20,P003,S002,1,180.0,180.0
2026-07-21,P003,S002,3,180.0,540.0
2026-07-22,P003,S002,6,180.0,1080.0
2026-07-23,P003,S002,2,180.0,360.0
2026-07-24,P003,S002,2,180.0,360.0
2026-07-25,P003,S002,3,180.0,540.0
2026-07-26,P003,S002,0,180.0,0.0
2026-07-27,P003,S002,2,180.0,360.0
2026-07-28,P003,S002,2,180.0,360.0
2026-07-29,P003,S002,2,180.0,360.0
2026-07-30,P003,S002,1,180.0,180.0
2026-07-31,P003,S002,2,180.0,360.0
2026-08-01,P003,S002,4,180.0,720.0
2026-08-02,P003,S002,6,180.0,1080.0
2026-08-03,P003,S002,2,180.0,360.0
2026-08-04,P003,S002,3,180.0,540.0
2026-08-05,P003,S002,2,180.0,360.0
2026-08-06,P003,S002,2,180.0,360.0
2026-08-07,P003,S002,0,180.0,0.0
2026-08-08,P003,S002,2,180.0,360.0
2026-08-09,P003,S002,5,180.0,900.0
2026-08-10,P003,S002,1,180.0,180.0
2026-08-11,P003,S002,6,180.0,1080.0
2026-08-12,P003,S002,2,180.0,360.0
2026-08-13,P003,S002,2,180.0,360.0
2026-08-14,P003,S002,0,180.0,0.0
2026-08-15,P003,S002,2,180.0,360.0
2026-08-16,P003,S002,5,180.0,900.0
2026-08-17,P003,S002,1,180.0,180.0
2026-08-18,P003,S002,3,180.0,540.0
2026-08-19,P003,S002,0,180.0,0.0
2026-08-20,P003,S002,1,180.0,180.0
2026-08-21,P003,S002,0,180.0,0.0
2026-08-22,P003,S002,2,180.0,360.0
2026-08-23,P003,S002,3,180.0,540.0
2026-08-24,P003,S002,1,180.0,180.0
2026-08-25,P003,S002,3,180.0,540.0
2026-08-26,P003,S002,3,180.0,540.0
2026-08-27,P003,S002,3,180.0,540.0
2026-08-28,P003,S002,5,180.0,900.0
2026-08-29,P003,S002,2,180.0,360.0
2026-08-30,P003,S002,3,180.0,540.0
2026-08-31,P003,S002,2,180.0,360.0
2026-09-01,P003,S002,2,180.0,360.0
2026-09-02,P003,S002,2,180.0,360.0
2026-09-03,P003,S002,2,180.0,360.0
2026-09-04,P003,S002,7,180.0,1260.0
2026-09-05,P003,S002,3,180.0,540.0
2026-06-08,P003,S003,8,180.0,1440.0
2026-06-09,P003,S003,4,180.0,720.0
2026-06-10,P003,S003,1,180.0,180.0
2026-06-11,P003,S003,0,180.0,0.0
2026-06-12,P003,S003,6,180.0,1080.0
2026-06-13,P003,S003,5,180.0,900.0
2026-06-14,P003,S003,5,180.0,900.0
2026-06-15,P003,S003,5,180.0,900.0
2026-06-16,P003,S003,4,180.0,720.0
2026-06-17,P003,S003,2,180.0,360.0
2026-06-18,P003,S003,3,180.0,540.0
2026-06-19,P003,S003,3,180.0,540.0
2026-06-20,P003,S003,5,180.0,900.0
2026-06-21,P003,S003,6,180.0,1080.0
2026-06-22,P003,S003,2,180.0,360.0
2026-06-23,P003,S003,3,180.0,540.0
2026-06-24,P003,S003,3,180.0,540.0
2026-06-25,P003,S003,5,180.0,900.0
2026-06-26,P003,S003,3,180.0,540.0
2026-06-27,P003,S003,4,180.0,720.0
2026-06-28,P003,S003,3,180.0,540.0
2026-06-29,P003,S003,4,180.0,720.0
2026-06-30,P003,S003,5,180.0,900.0
2026-07-01,P003,S003,4,180.0,720.0
2026-07-02,P003,S003,4,180.0,720.0
2026-07-03,P003,S003,4,180.0,720.0
2026-07-04,P003,S003,6,180.0,1080.0
2026-07-05,P003,S003,3,180.0,540.0
2026-07-06,P003,S003,4,180.0,720.0
2026-07-07,P003,S003,3,180.0,540.0
2026-07-08,P003,S003,5,180.0,900.0
2026-07-09,P003,S003,3,180.0,540.0
2026-07-10,P003,S003,2,180.0,360.0
2026-07-11,P003,S003,2,180.0,360.0
2026-07-12,P003,S003,9,180.0,1620.0
2026-07-13,P003,S003,5,180.0,900.0
2026-07-14,P003,S003,5,180.0,900.0
2026-07-15,P003,S003,6,180.0,1080.0
2026-07-16,P003,S003,4,180.0,720.0
2026-07-17,P003,S003,3,180.0,540.0
2026-07-18,P003,S003,2,180.0,360.0
2026-07-19,P003,S003,6,180.0,1080.0
2026-07-20,P003,S003,2,180.0,360.0
2026-07-21,P003,S003,5,180.0,900.0
2026-07-22,P003,S003,2,180.0,360.0
2026-07-23,P003,S003,5,180.0,900.0
2026-07-24,P003,S003,5,180.0,900.0
2026-07-25,P003,S003,5,180.0,900.0
2026-07-26,P003,S003,8,180.0,1440.0
2026-07-27,P003,S003,3,180.0,540.0
2026-07-28,P003,S003,1,180.0,180.0
2026-07-29,P003,S003,0,180.0,0.0
2026-07-30,P003,S003,4,180.0,720.0
2026-07-31,P003,S003,0,180.0,0.0
2026-08-01,P003,S003,4,180.0,720.0
2026-08-02,P003,S003,4,180.0,720.0
2026-08-03,P003,S003,2,180.0,360.0
2026-08-04,P003,S003,6,180.0,1080.0
2026-08-05,P003,S003,4,180.0,720.0
2026-08-06,P003,S003,3,180.0,540.0
2026-08-07,P003,S003,2,180.0,360.0
2026-08-08,P003,S003,5,180.0,900.0
2026-08-09,P003,S003,1,180.0,180.0
2026-08-10,P003,S003,3,180.0,540.0
2026-08-11,P003,S003,3,180.0,540.0
2026-08-12,P003,S003,8,180.0,1440.0
2026-08-13,P003,S003,4,180.0,720.0
2026-08-14,P003,S003,4,180.0,720.0
2026-08-15,P003,S003,5,180.0,900.0
2026-08-16,P003,S003,5,180.0,900.0
2026-08-17,P003,S003,3,180.0,540.0
2026-08-18,P003,S003,2,180.0,360.0
2026-08-19,P003,S003,3,180.0,540.0
2026-08-20,P003,S003,3,180.0,540.0
2026-08-21,P003,S003,3,180.0,540.0
2026-08-22,P003,S003,8,180.0,1440.0
2026-08-23,P003,S003,7,180.0,1260.0
2026-08-24,P003,S003,5,180.0,900.0
2026-08-25,P003,S003,3,180.0,540.0
2026-08-26,P003,S003,2,180.0,360.0
2026-08-27,P003,S003,3,180.0,540.0
2026-08-28,P003,S003,6,180.0,1080.0
2026-08-29,P003,S003,5,180.0,900.0
2026-08-30,P003,S003,7,180.0,1260.0
2026-08-31,P003,S003,1,180.0,180.0
2026-09-01,P003,S003,3,180.0,540.0
2026-09-02,P003,S003,1,180.0,180.0
2026-09-03,P003,S003,3,180.0,540.0
2026-09-04,P003,S003,9,180.0,1620.0
2026-09-05,P003,S003,2,180.0,360.0
2026-06-08,P003,S004,6,180.0,1080.0
2026-06-09,P003,S004,0,180.0,0.0
2026-06-10,P003,S004,2,180.0,360.0
2026-06-11,P003,S004,4,180.0,720.0
2026-06-12,P003,S004,1,180.0,180.0
2026-06-13,P003,S004,3,180.0,540.0
2026-06-14,P003,S004,9,180.0,1620.0
2026-06-15,P003,S004,3,180.0,540.0
2026-06-16,P003,S004,4,180.0,720.0
2026-06-17,P003,S004,6,180.0,1080.0
2026-06-18,P003,S004,5,180.0,900.0
2026-06-19,P003,S004,5,180.0,900.0
2026-06-20,P003,S004,5,180.0,900.0
2026-06-21,P003,S004,2,180.0,360.0
2026-06-22,P003,S004,8,180.0,1440.0
2026-06-23,P003,S004,2,180.0,360.0
2026-06-24,P003,S004,4,180.0,720.0
2026-06-25,P003,S004,0,180.0,0.0
2026-06-26,P003,S004,1,180.0,180.0
2026-06-27,P003,S004,7,180.0,1260.0
2026-06-28,P003,S004,4,180.0,720.0
2026-06-29,P003,S004,5,180.0,900.0
2026-06-30,P003,S004,1,180.0,180.0
2026-07-01,P003,S004,5,180.0,900.0
2026-07-02,P003,S004,1,180.0,180.0
2026-07-03,P003,S004,2,180.0,360.0
2026-07-04,P003,S004,1,180.0,180.0
2026-07-05,P003,S004,5,180.0,900.0
2026-07-06,P003,S004,3,180.0,540.0
2026-07-07,P003,S004,1,180.0,180.0
2026-07-08,P003,S004,2,180.0,360.0
2026-07-09,P003,S004,2,180.0,360.0
2026-07-10,P003,S004,3,180.0,540.0
2026-07-11,P003,S004,4,180.0,720.0
2026-07-12,P003,S004,4,180.0,720.0
2026-07-13,P003,S004,1,180.0,180.0
2026-07-14,P003,S004,3,180.0,540.0
2026-07-15,P003,S004,5,180.0,900.0
2026-07-16,P003,S004,6,180.0,1080.0
2026-07-17,P003,S004,3,180.0,540.0
2026-07-18,P003,S004,5,180.0,900.0
2026-07-19,P003,S004,3,180.0,540.0
2026-07-20,P003,S004,4,180.0,720.0
2026-07-21,P003,S004,3,180.0,540.0
2026-07-22,P003,S004,3,180.0,540.0
2026-07-23,P003,S004,2,180.0,360.0
2026-07-24,P003,S004,5,180.0,900.0
2026-07-25,P003,S004,3,180.0,540.0
2026-07-26,P003,S004,5,180.0,900.0
2026-07-27,P003,S004,3,180.0,540.0
2026-07-28,P003,S004,0,180.0,0.0
2026-07-29,P003,S004,5,180.0,900.0
2026-07-30,P003,S004,1,180.0,180.0
2026-07-31,P003,S004,2,180.0,360.0
2026-08-01,P003,S004,2,180.0,360.0
2026-08-02,P003,S004,5,180.0,900.0
2026-08-03,P003,S004,6,180.0,1080.0
2026-08-04,P003,S004,0,180.0,0.0
2026-08-05,P003,S004,2,180.0,360.0
2026-08-06,P003,S004,4,180.0,720.0
2026-08-07,P003,S004,0,180.0,0.0
2026-08-08,P003,S004,4,180.0,720.0
2026-08-09,P003,S004,2,180.0,360.0
2026-08-10,P003,S004,3,180.0,540.0
2026-08-11,P003,S004,3,180.0,540.0
2026-08-12,P003,S004,3,180.0,540.0
2026-08-13,P003,S004,4,180.0,720.0
2026-08-14,P003,S004,0,180.0,0.0
2026-08-15,P003,S004,5,180.0,900.0
2026-08-16,P003,S004,7,180.0,1260.0
2026-08-17,P003,S004,6,180.0,1080.0
2026-08-18,P003,S004,5,180.0,900.0
2026-08-19,P003,S004,1,180.0,180.0
2026-08-20,P003,S004,4,180.0,720.0
2026-08-21,P003,S004,2,180.0,360.0
2026-08-22,P003,S004,1,180.0,180.0
2026-08-23,P003,S004,5,180.0,900.0
2026-08-24,P003,S004,8,180.0,1440.0
2026-08-25,P003,S004,0,180.0,0.0
2026-08-26,P003,S004,3,180.0,540.0
2026-08-27,P003,S004,5,180.0,900.0
2026-08-28,P003,S004,1,180.0,180.0
2026-08-29,P003,S004,3,180.0,540.0
2026-08-30,P003,S004,4,180.0,720.0
2026-08-31,P003,S004,2,180.0,360.0
2026-09-01,P003,S004,3,180.0,540.0
2026-09-02,P003,S004,8,180.0,1440.0
2026-09-03,P003,S004,0,180.0,0.0
2026-09-04,P003,S004,3,180.0,540.0
2026-09-05,P003,S004,3,180.0,540.0
2026-06-08,P004,S001,0,650.0,0.0
2026-06-09,P004,S001,1,650.0,650.0
2026-06-10,P004,S001,0,650.0,0.0
2026-06-11,P004,S001,1,650.0,650.0
2026-06-12,P004,S001,0,650.0,0.0
2026-06-13,P004,S001,0,650.0,0.0
2026-06-14,P004,S001,1,650.0,650.0
2026-06-15,P004,S001,3,650.0,1950.0
2026-06-16,P004,S001,1,650.0,650.0
2026-06-17,P004,S001,0,650.0,0.0
2026-06-18,P004,S001,0,650.0,0.0
2026-06-19,P004,S001,0,650.0,0.0
2026-06-20,P004,S001,1,650.0,650.0
2026-06-21,P004,S001,0,650.0,0.0
2026-06-22,P004,S001,1,650.0,650.0
2026-06-23,P004,S001,1,650.0,650.0
2026-06-24,P004,S001,2,650.0,1300.0
2026-06-25,P004,S001,0,650.0,0.0
2026-06-26,P004,S001,0,650.0,0.0
2026-06-27,P004,S001,1,650.0,650.0
2026-06-28,P004,S001,0,650.0,0.0
2026-06-29,P004,S001,0,650.0,0.0
2026-06-30,P004,S001,0,650.0,0.0
2026-07-01,P004,S001,0,650.0,0.0
2026-07-02,P004,S001,1,650.0,650.0
2026-07-03,P004,S001,0,650.0,0.0
2026-07-04,P004,S001,2,650.0,1300.0
2026-07-05,P004,S001,0,650.0,0.0
2026-07-06,P004,S001,0,650.0,0.0
2026-07-07,P004,S001,1,650.0,650.0
2026-07-08,P004,S001,2,650.0,1300.0
2026-07-09,P004,S001,0,650.0,0.0
2026-07-10,P004,S001,0,650.0,0.0
2026-07-11,P004,S001,0,650.0,0.0
2026-07-12,P004,S001,0,650.0,0.0
2026-07-13,P004,S001,2,650.0,1300.0
2026-07-14,P004,S001,1,650.0,650.0
2026-07-15,P004,S001,0,650.0,0.0
2026-07-16,P004,S001,0,650.0,0.0
2026-07-17,P004,S001,2,650.0,1300.0
2026-07-18,P004,S001,0,650.0,0.0
2026-07-19,P004,S001,0,650.0,0.0
2026-07-20,P004,S001,1,650.0,650.0
2026-07-21,P004,S001,2,650.0,1300.0
2026-07-22,P004,S001,0,650.0,0.0
2026-07-23,P004,S001,0,650.0,0.0
2026-07-24,P004,S001,0,650.0,0.0
2026-07-25,P004,S001,0,650.0,0.0
2026-07-26,P004,S001,0,650.0,0.0
2026-07-27,P004,S001,1,650.0,650.0
2026-07-28,P004,S001,0,650.0,0.0
2026-07-29,P004,S001,0,650.0,0.0
2026-07-30,P004,S001,0,650.0,0.0
2026-07-31,P004,S001,0,650.0,0.0
2026-08-01,P004,S001,1,650.0,650.0
2026-08-02,P004,S001,0,650.0,0.0
2026-08-03,P004,S001,0,650.0,0.0
2026-08-04,P004,S001,1,650.0,650.0
2026-08-05,P004,S001,0,650.0,0.0
2026-08-06,P004,S001,0,650.0,0.0
2026-08-07,P004,S001,2,650.0,1300.0
2026-08-08,P004,S001,4,650.0,2600.0
2026-08-09,P004,S001,0,650.0,0.0
2026-08-10,P004,S001,1,650.0,650.0
2026-08-11,P004,S001,1,650.0,650.0
2026-08-12,P004,S001,2,650.0,1300.0
2026-08-13,P004,S001,1,650.0,650.0
2026-08-14,P004,S001,1,650.0,650.0
2026-08-15,P004,S001,0,650.0,0.0
2026-08-16,P004,S001,1,650.0,650.0
2026-08-17,P004,S001,1,650.0,650.0
2026-08-18,P004,S001,0,650.0,0.0
2026-08-19,P004,S001,0,650.0,0.0
2026-08-20,P004,S001,1,650.0,650.0
2026-08-21,P004,S001,0,650.0,0.0
2026-08-22,P004,S001,0,650.0,0.0
2026-08-23,P004,S001,0,650.0,0.0
2026-08-24,P004,S001,2,650.0,1300.0
2026-08-25,P004,S001,1,650.0,650.0
2026-08-26,P004,S001,1,650.0,650.0
2026-08-27,P004,S001,1,650.0,650.0
2026-08-28,P004,S001,1,650.0,650.0
2026-08-29,P004,S001,1,650.0,650.0
2026-08-30,P004,S001,1,650.0,650.0
2026-08-31,P004,S001,1,650.0,650.0
2026-09-01,P004,S001,1,650.0,650.0
2026-09-02,P004,S001,1,650.0,650.0
2026-09-03,P004,S001,0,650.0,0.0
2026-09-04,P004,S001,0,650.0,0.0
2026-09-05,P004,S001,0,650.0,0.0
2026-06-08,P004,S002,0,650.0,0.0
2026-06-09,P004,S002,0,650.0,0.0
2026-06-10,P004,S002,0,650.0,0.0
2026-06-11,P004,S002,2,650.0,1300.0
2026-06-12,P004,S002,0,650.0,0.0
2026-06-13,P004,S002,0,650.0,0.0
2026-06-14,P004,S002,0,650.0,0.0
2026-06-15,P004,S002,1,650.0,650.0
2026-06-16,P004,S002,0,650.0,0.0
2026-06-17,P004,S002,0,650.0,0.0
2026-06-18,P004,S002,0,650.0,0.0
2026-06-19,P004,S002,2,650.0,1300.0
2026-06-20,P004,S002,0,650.0,0.0
